3,3,0,0,0,0,0,0|0.0

0,0,0,0,0,0,3,3|0.0

0,0,0,0,0,7,6,4|0.0

0,0,0,0,14,12,8,0|0.0

0,0,0,28,24,16,0,0|0.0

0,0,56,48,32,0,0,0|0.0

0,0,64,96,112,0,0,0|0.0

0,0,0,32,96,224,0,0|0.0

0,0,0,0,112,48,16,0|0.0

0,0,0,56,24,8,0,0|0.0

0,0,56,24,8,0,0,0|0.0

0,28,12,4,0,0,0,0|0.0

2,6,14,0,0,0,0,0|0.0

0,1,3,7,0,0,0,0|0.0

0,0,0,0,0,0,0,0|0.0

0,0,0,0,0,0,0,0|0.0

